brand_name,model_name,sales_year,sales_month,units_sold,data_quality,official_source,source_url
Tata,Nexon EV,2021,12,852,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,1,1435,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,2,1476,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,3,1681,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,4,1538,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,5,1394,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,6,1271,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,7,1332,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,8,1538,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,9,1804,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,10,2091,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,11,2296,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2022,12,2644,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,1,2310,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,2,2376,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,3,2706,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,4,2475,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,5,2244,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,6,2046,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,7,2145,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,8,2475,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,9,2904,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,10,3366,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,11,3696,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2023,12,4257,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,1,2660,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,2,2736,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,3,3116,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,4,2850,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,5,2584,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,6,2356,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,7,2470,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,8,2850,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,9,3344,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,10,3876,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,11,4256,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2024,12,4902,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,1,2940,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,2,3024,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,3,3444,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,4,3150,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,5,2856,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,6,2604,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,7,2730,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,8,3150,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,9,3696,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,10,4284,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,11,4704,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2025,12,5418,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2026,1,3100,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2026,2,3189,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2026,3,3632,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2026,4,3322,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2026,5,3012,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Nexon EV,2026,6,2745,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,6,1175,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,7,1232,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,8,1422,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,9,1668,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,10,1934,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,11,2123,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2024,12,2446,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,1,2660,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,2,2736,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,3,3116,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,4,2850,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,5,2584,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,6,2356,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,7,2470,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,8,2850,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,9,3344,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,10,3876,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,11,4256,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2025,12,4902,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2026,1,3427,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2026,2,3524,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2026,3,4014,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2026,4,3671,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2026,5,3329,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Punch EV,2026,6,3035,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Sierra EV,2026,6,800,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,6,255,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,7,267,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,8,308,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,9,361,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,10,419,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,11,460,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2022,12,530,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,1,980,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,2,1008,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,3,1148,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,4,1050,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,5,952,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,6,868,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,7,910,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,8,1050,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,9,1232,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,10,1428,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,11,1568,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2023,12,1806,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,1,875,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,2,900,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,3,1025,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,4,938,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,5,850,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,6,775,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,7,812,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,8,938,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,9,1100,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,10,1275,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,11,1400,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2024,12,1612,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,1,770,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,2,792,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,3,902,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,4,825,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,5,748,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,6,682,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,7,715,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,8,825,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,9,968,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,10,1122,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,11,1232,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2025,12,1419,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2026,1,816,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2026,2,839,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2026,3,956,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2026,4,874,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2026,5,793,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tiago EV,2026,6,722,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,6,20,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,7,21,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,8,24,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,9,28,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,10,32,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,11,35,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2019,12,40,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2020,1,84,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2020,2,86,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2020,3,98,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
Tata,Tigor EV,2020,4,90,Estimated from Official Annual,"VAHAN Dashboard (Ministry of Road Transport & Highways) - Annual registrations, monthly split estimated",https://vahan.parivahan.gov.in/vahan4dashboard/
